Site_ID,Site_Name,Site_City,Site_Area,Site_Cluster,Site_Room,Site_Type,Site_Scene,Site_Longitude,Site_Latitude,Power_Supply_Type,Power_Supply_PV_Panels_Current,Power_Supply_PV_Specification_Current,Power_Supply_PV_Annual_Current,Power_Supply_PV_Panels_Tobe,Power_Supply_PV_Specification_Tobe,Power_Supply_PV_Annual_Tobe,Rectifier_Model_Current,5G_Deployment_Year,Rectifier_Efficiency_Current,Rectifier_Efficiency_Tobe,Battery_Type_Current,Cooling_Type,Power_Consumption_Aircondition,Power_Consumption_FCS,Power_Consumption_Aircondition_Outdoor,Power_Consumption_FCS_Outdoor,Cooling_Aircondition_Working_Hours_Current,Cooling_FCS_Working_Hours_Current,Cooling_Aircondition_Working_Hours_Tobe,Cooling_FCS_Working_Hours_Tobe,Cooling_Aircondition_Working_Hours_Outdoor,Cooling_FCS_Working_Hours_Outdoor,Data_Volume_234G_Month,Data_Volume_5G_Month,Alpha,Power_Star_Activation,Power_Star_Efficiency_234G,Power_Star_Efficiency_5G,Power_Consumption_Site_Radio_234G,Power_Consumption_Site_Tower_234G,Power_Consumption_Site_Radio_5G,grid_id,Power_Supply_PV_Out,Upgrade_PV,Priority_PV,Selection_PV,Upgrade_Rectifier,Priority_Rectifier,Selection_Rectifier,Power_Consumption_Cable_Loss_Current,Power_Consumption_Cooling_Annual_Current,Power_Consumption_Cooling_Annual_Tobe,Power_Consumption_Cooling_Annual_Outdoor,Upgrade_Battery_Voltage,Priority_Battery_Voltage,Selection_Battery_Voltage,Upgrade_Battery_Supply,Priority_Battery_Supply,Selection_Battery_Supply,Upgrade_Battery_HighTemp,Priority_Battery_HighTemp,Selection_Battery_HighTemp,Power_Consumption_Cable_Loss_Tobe,Upgrade_I2O,Priority_I2O,Selection_I2O,Upgrade_FCS,Priority_FCS,Selection_FCS,Power_Consumption_Cooling_Annual_Final,Power_Consumption_Site_Radio_234G_Annual_Current,Priority_Power_Star,Selection_Power_Star,Power_Star_Saving_234G_Annual,Power_Consumption_Site_Radio_5G_Annual,Power_Consumption_Site_Radio_2345G_Annual_Current,Power_Star_Saving_5G_Annual,Power_Consumption_Site_Tower_5G_Annual,Power_Consumption_Site_Total_234G_Annual_Current,Power_Consumption_Site_Total_2345G_Annual_Current,Power_Consumption_Site_Radio_234G_Annual_Tobe,Power_Consumption_Site_Radio_2345G_Annual_Tobe,Power_Consumption_Site_Total_234G_Annual_Tobe,Power_Consumption_Site_Total_2345G_Annual_Tobe,KPI_TEE_234G_Current,KPI_SEE_234G_Current,KPI_RER_234G_Current,KPI_NCI_234G_Current,KPI_NC_234G_Current,KPI_TEE_2345G_Current,KPI_SEE_2345G_Current,KPI_RER_2345G_Current,KPI_NCI_2345G_Current,KPI_NC_2345G_Current,KPI_TEE_234G_Tobe,KPI_SEE_234G_Tobe,KPI_RER_234G_Tobe,KPI_NCI_234G_Tobe,KPI_NC_234G_Tobe,KPI_TEE_2345G_Tobe,KPI_SEE_2345G_Tobe,KPI_RER_2345G_Tobe,KPI_NCI_2345G_Tobe,KPI_NC_2345G_Tobe,Power_Saving_PV,Power_Saving_Rectifier,Power_Saving_Cable,Power_Saving_FCS,Power_Saving_I2O,Power_Saving_PowerStar,Power_Saving_Total
480,Site480,娄底,涟源,Cluster_19,Indoor,Macro,Rural,111.65798,27.68823,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3563,985.8099976,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
506,Site506,娄底,涟源,Cluster_19,Indoor,Macro,Rural,111.664839,27.694072,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3564,985.4439697,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
530,Site530,娄底,涟源,Cluster_20,Indoor,Macro,Rural,111.83803,27.60619,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,2381,977.4089966,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
558,Site558,娄底,涟源,Cluster_21,Indoor,Macro,Rural,111.69993,27.781969,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4864,983.9840088,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
920,Site920,娄底,娄星,Cluster_32,Indoor,Macro,Rural,111.90753,27.69614,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3721,986.0834961,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
922,Site922,娄底,娄星,Cluster_33,Indoor,Macro,Rural,111.88156,27.69432,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3585,981.0620117,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1156,Site1156,娄底,双峰,Cluster_40,Indoor,Macro,Rural,112.25375,27.38269,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,452,972.4779968,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1232,Site1232,娄底,双峰,Cluster_42,Indoor,Macro,Rural,112.33087,27.58469,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,2188,983.3864329,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1258,Site1258,娄底,双峰,Cluster_43,Indoor,Macro,Rural,112.31516,27.48644,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,1234,982.1569824,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1390,Site1390,娄底,新化,Cluster_48,Indoor,Macro,Rural,111.3206,27.7207,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3924,967.5469971,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1414,Site1414,娄底,新化,Cluster_49,Indoor,Macro,Rural,111.264122,27.550007,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,1602,983.3864329,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1440,Site1440,娄底,新化,Cluster_50,Indoor,Macro,Rural,111.2825,28.09684,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,8159,950.5634766,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1442,Site1442,娄底,新化,Cluster_50,Indoor,Macro,Rural,111.34731,27.91389,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,6521,975.5830078,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1466,Site1466,娄底,新化,Cluster_51,Indoor,Macro,Rural,111.29182,28.12379,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,8266,966.2690125,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1468,Site1468,娄底,新化,Cluster_51,Indoor,Macro,Rural,111.35365,27.70027,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3666,962.434021,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1492,Site1492,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.04143,27.81497,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,5198,984.7139893,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1494,Site1494,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.47955,27.90539,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,6534,986.3574829,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1518,Site1518,娄底,新化,Cluster_52,Indoor,Macro,Rural,111.3064,27.6815,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3396,964.9899902,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1520,Site1520,娄底,新化,Cluster_53,Indoor,Macro,Rural,111.318446,27.735379,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4179,969.0079956,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1544,Site1544,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.384284,27.963618,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,7139,977.9570007,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1546,Site1546,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.12026,27.72069,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3904,933.2139893,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1570,Site1570,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.299919,27.734961,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4177,970.4695129,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1572,Site1572,娄底,新化,Cluster_54,Indoor,Macro,Rural,111.09686,27.64617,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,2819,964.2600098,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1596,Site1596,娄底,新化,Cluster_55,Indoor,Macro,Rural,111.42709,28.06257,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,8024,968.6430054,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1598,Site1598,娄底,新化,Cluster_55,Indoor,Macro,Rural,111.22442,27.84384,grid,0,0,0,12,375,0,non-Huawei,2048,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,5728,964.625,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1622,Site1622,娄底,新化,Cluster_56,Indoor,Macro,Rural,111.316733,27.696347,grid,0,0,0,12,375,0,non-Huawei,2049,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,3530,964.9899902,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1624,Site1624,娄底,新化,Cluster_56,Indoor,Macro,Rural,110.91036,27.82151,grid,0,0,0,12,375,0,non-Huawei,2049,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,5318,940.1530151,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1648,Site1648,娄底,新化,Cluster_57,Indoor,Macro,Rural,111.31722,27.74333,grid,0,0,0,12,375,0,non-Huawei,2049,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4306,969.0079956,1,1,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
1650,Site1650,娄底,新化,Cluster_57,Indoor,Macro,Rural,111.32361,27.73266,grid,0,0,0,12,375,0,non-Huawei,2049,0.83,0.97,Lead-acid battery,Air condition+FCS,1500,210,450,70,1200,7560,200,8560,200,8560,4,,843,0,0.02,0,1300,1000,0,4052,967.1820068,0,0,0,1,3,1,0.087,3.3876,2.0976,0.6892,1,3,1,1,3,1,1,0,0,0.068,1,3,1,1,0,0,0.6892,11.388,1,1,0.250770804,0,11.388,0,8.76,18.0262988,18.0262988,11.1372292,11.1372292,12.79273847,12.79273847,4.214963119,0.631743661,0,316.5868726,15196.16988,4.214963119,0.631743661,0,316.5868726,15196.16988,4.309869103,0.870589922,0,224.6724695,10784.27853,4.309869103,0.870589922,0,224.6724695,10784.27853,0,1.980275742,0.216372,0,2.6984,0.250770804,5.145818546
